incident_id,device,window_start,window_end,text,fault_class
898,R6,2025-11-21 15:10:00,2025-11-21 15:14:48.133574,%SSH-5-FAIL: Failed login attempt for user root %LINK-3-UPDOWN: Interface Gi0/1 is down,AUTH_FAILURE
761,R5,2025-11-21 17:00:00,2025-11-21 17:04:41.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %BGP-5-NBRUP: BGP adjacency established successfully %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,LINK_DOWN
1273,R8,2025-11-22 03:20:00,2025-11-22 03:22:05.133574,"%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %SYS-4-CONFIG: Rollback initiated due to config inconsistency",BGP_FLAP
775,R5,2025-11-21 18:50:00,2025-11-21 18:54:52.133574,%RADIUS-4-ERROR: RADIUS server timeout %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,AUTH_FAILURE
1186,R7,2025-11-22 12:10:00,2025-11-22 12:13:03.133574,"%OAM-3-LOST: Loss of signal on port Gi0/1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %LINK-3-UPDOWN: Interface Gi0/1 is down %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
1353,R9,2025-11-21 15:15:00,2025-11-21 15:17:00.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,NORMAL
963,R6,2025-11-22 00:55:00,2025-11-22 00:59:59.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %BGP-5-NBRUP: BGP adjacency established successfully %SYS-4-CONFIG: Rollback initiated due to config inconsistency,LINK_DOWN
168,R10,2025-11-21 17:40:00,2025-11-21 17:44:22.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %SYS-4-CONFIG: Rollback initiated due to config inconsistency %SSH-5-FAIL: Failed login attempt for user root,CPU_SPIKE
504,R3,2025-11-21 23:55:00,2025-11-21 23:59:34.133574,%SYS-5-LOGGING: System logging restarted %SYS-5-LOGGING: System logging restarted %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,NORMAL
826,R5,2025-11-22 03:30:00,2025-11-22 03:32:41.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %LINK-3-UPDOWN: Interface Gi0/1 is down %PARSER-4-BADCMD: Bad command detected in config file %BGP-5-NBRUP: BGP adjacency established successfully,CPU_SPIKE
550,R3,2025-11-22 08:00:00,2025-11-22 08:03:50.133574,"%OAM-3-LOST: Loss of signal on port Gi0/1 %PARSER-4-BADCMD: Bad command detected in config file %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",LINK_DOWN
762,R5,2025-11-21 17:05:00,2025-11-21 17:09:33.133574,%RADIUS-4-ERROR: RADIUS server timeout %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,AUTH_FAILURE
932,R6,2025-11-21 19:45:00,2025-11-21 19:49:15.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %SYS-5-RELOAD: Reload requested by admin %PARSER-4-BADCMD: Bad command detected in config file %PLATFORM-3-CPUHIGH: CPU utilization above 95%",CPU_SPIKE
1481,R9,2025-11-22 12:40:00,2025-11-22 12:42:19.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,CONFIG_ERROR
27,R1,2025-11-21 20:00:00,2025-11-21 20:04:14.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %AUTH-3-FAIL: Authentication failed for user admin %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1",BGP_FLAP
845,R5,2025-11-22 06:45:00,2025-11-22 06:47:21.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CPU_SPIKE
187,R10,2025-11-21 21:00:00,2025-11-21 21:03:12.133574,%AUTH-3-FAIL: Authentication failed for user admin %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,AUTH_FAILURE
489,R3,2025-11-21 21:15:00,2025-11-21 21:17:30.133574,%RADIUS-4-ERROR: RADIUS server timeout %OAM-3-LOST: Loss of signal on port Gi0/1,AUTH_FAILURE
1370,R9,2025-11-21 17:50:00,2025-11-21 17:53:49.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %AUTH-3-FAIL: Authentication failed for user admin,BGP_FLAP
882,R5,2025-11-22 12:50:00,2025-11-22 12:54:11.133574,%SYS-5-LOGGING: System logging restarted %PARSER-4-BADCMD: Bad command detected in config file %BGP-5-NBRUP: BGP adjacency established successfully %SYS-5-RELOAD: Reload requested by admin %SYS-4-RESCHED: High CPU caused delayed process scheduling,NORMAL
1182,R7,2025-11-22 11:35:00,2025-11-22 11:37:54.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
442,R2,2025-11-22 12:45:00,2025-11-22 12:49:04.133574,%PARSER-4-BADCMD: Bad command detected in config file %SYS-5-RELOAD: Reload requested by admin %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %SYS-4-CONFIG: Rollback initiated due to config inconsistency %PLATFORM-3-CPUHIGH: CPU utilization above 95%,CONFIG_ERROR
1018,R6,2025-11-22 09:15:00,2025-11-22 09:19:46.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,CPU_SPIKE
1075,R7,2025-11-21 17:45:00,2025-11-21 17:49:33.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,LINK_DOWN
239,R10,2025-11-22 03:55:00,2025-11-22 03:59:53.133574,"%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %AUTH-3-FAIL: Authentication failed for user admin %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",BGP_FLAP
34,R1,2025-11-21 21:45:00,2025-11-21 21:49:51.133574,%SSH-5-FAIL: Failed login attempt for user root %SYS-5-LOGGING: System logging restarted,AUTH_FAILURE
119,R1,2025-11-22 10:05:00,2025-11-22 10:08:17.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %AAA-5-NO_ATTR: Missing AAA attributes in request %SYS-4-CONFIG: Rollback initiated due to config inconsistency %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,CONFIG_ERROR
1126,R7,2025-11-22 01:50:00,2025-11-22 01:54:41.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CPU_SPIKE
1387,R9,2025-11-21 20:35:00,2025-11-21 20:38:22.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %RADIUS-4-ERROR: RADIUS server timeout %RADIUS-4-ERROR: RADIUS server timeout %AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
70,R1,2025-11-22 03:25:00,2025-11-22 03:28:07.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %CONFIG-3-ERROR: Failed to apply running-config changes,BGP_FLAP
589,R3,2025-11-22 14:35:00,2025-11-22 14:39:15.133574,%SYS-5-LOGGING: System logging restarted %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %SYS-5-RELOAD: Reload requested by admin,NORMAL
228,R10,2025-11-22 01:45:00,2025-11-22 01:48:58.133574,%SSH-5-FAIL: Failed login attempt for user root %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,AUTH_FAILURE
877,R5,2025-11-22 11:40:00,2025-11-22 11:42:27.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %SYS-4-RESCHED: High CPU caused delayed process scheduling",BGP_FLAP
324,R2,2025-11-21 18:35:00,2025-11-21 18:39:49.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %SYS-4-RESCHED: High CPU caused delayed process scheduling %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
411,R2,2025-11-22 07:55:00,2025-11-22 07:59:24.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SYS-5-RELOAD: Reload requested by admin,CONFIG_ERROR
361,R2,2025-11-22 00:20:00,2025-11-22 00:22:35.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1",BGP_FLAP
240,R10,2025-11-22 04:00:00,2025-11-22 04:04:43.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
972,R6,2025-11-22 02:05:00,2025-11-22 02:09:11.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
1470,R9,2025-11-22 10:10:00,2025-11-22 10:13:35.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
1453,R9,2025-11-22 07:00:00,2025-11-22 07:03:08.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %SYS-5-RELOAD: Reload requested by admin %PARSER-4-BADCMD: Bad command detected in config file",LINK_DOWN
665,R4,2025-11-22 02:35:00,2025-11-22 02:37:46.133574,%AAA-5-NO_ATTR: Missing AAA attributes in request %SYS-4-CONFIG: Rollback initiated due to config inconsistency,AUTH_FAILURE
830,R5,2025-11-22 03:55:00,2025-11-22 03:59:44.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %SYS-5-RELOAD: Reload requested by admin %LINK-3-UPDOWN: Interface Gi0/1 is down %OAM-3-LOST: Loss of signal on port Gi0/1",LINK_DOWN
1248,R8,2025-11-21 22:50:00,2025-11-21 22:54:06.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
1460,R9,2025-11-22 08:05:00,2025-11-22 08:08:22.133574,%SYS-5-LOGGING: System logging restarted %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %OAM-3-LOST: Loss of signal on port Gi0/1 %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
1284,R8,2025-11-22 05:45:00,2025-11-22 05:46:29.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %OAM-3-LOST: Loss of signal on port Gi0/1,CPU_SPIKE
1480,R9,2025-11-22 12:10:00,2025-11-22 12:11:41.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %OAM-3-LOST: Loss of signal on port Gi0/1 %BGP-5-NBRUP: BGP adjacency established successfully,LINK_DOWN
299,R2,2025-11-21 15:20:00,2025-11-21 15:22:51.133574,%AUTH-3-FAIL: Authentication failed for user admin %CONFIG-3-ERROR: Failed to apply running-config changes %PARSER-4-BADCMD: Bad command detected in config file %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %LINK-3-UPDOWN: Interface Gi0/1 is down %CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
835,R5,2025-11-22 04:40:00,2025-11-22 04:44:30.133574,%PARSER-4-BADCMD: Bad command detected in config file %PLATFORM-3-CPUHIGH: CPU utilization above 95% %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,CONFIG_ERROR
379,R2,2025-11-22 03:00:00,2025-11-22 03:02:34.133574,%SYS-5-LOGGING: System logging restarted %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
1331,R8,2025-11-22 12:35:00,2025-11-22 12:39:43.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %SYS-3-CPUHOG: Task Scheduler detected CPU hog process,BGP_FLAP
459,R3,2025-11-21 15:30:00,2025-11-21 15:34:57.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,LINK_DOWN
1081,R7,2025-11-21 18:30:00,2025-11-21 18:33:09.133574,%AUTH-3-FAIL: Authentication failed for user admin %BGP-5-NBRUP: BGP adjacency established successfully,AUTH_FAILURE
643,R4,2025-11-21 22:45:00,2025-11-21 22:46:36.133574,%RADIUS-4-ERROR: RADIUS server timeout %AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
980,R6,2025-11-22 03:45:00,2025-11-22 03:48:32.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %PLATFORM-3-CPUHIGH: CPU utilization above 95%,NORMAL
284,R10,2025-11-22 12:25:00,2025-11-22 12:27:48.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %LINK-3-UPDOWN: Interface Gi0/1 is down %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,LINK_DOWN
879,R5,2025-11-22 12:15:00,2025-11-22 12:18:06.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %AUTH-3-FAIL: Authentication failed for user admin,CPU_SPIKE
1074,R7,2025-11-21 17:40:00,2025-11-21 17:44:56.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %SYS-5-LOGGING: System logging restarted,BGP_FLAP
570,R3,2025-11-22 11:20:00,2025-11-22 11:22:13.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
633,R4,2025-11-21 21:35:00,2025-11-21 21:39:25.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CPU_SPIKE
607,R4,2025-11-21 17:15:00,2025-11-21 17:16:18.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation",LINK_DOWN
1366,R9,2025-11-21 17:15:00,2025-11-21 17:17:06.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %BGP-5-NBRUP: BGP adjacency established successfully,CONFIG_ERROR
1127,R7,2025-11-22 02:00:00,2025-11-22 02:03:25.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CPU_SPIKE
698,R4,2025-11-22 08:00:00,2025-11-22 08:04:59.133574,"%SYS-4-RESCHED: High CPU caused delayed process scheduling %PARSER-4-BADCMD: Bad command detected in config file %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %AAA-5-NO_ATTR: Missing AAA attributes in request",CPU_SPIKE
839,R5,2025-11-22 05:45:00,2025-11-22 05:48:54.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %PLATFORM-3-CPUHIGH: CPU utilization above 95%,NORMAL
11,R1,2025-11-21 16:40:00,2025-11-21 16:43:31.133574,"%PARSER-4-BADCMD: Bad command detected in config file %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %PLATFORM-3-CPUHIGH: CPU utilization above 95%",CONFIG_ERROR
694,R4,2025-11-22 06:50:00,2025-11-22 06:53:51.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,CPU_SPIKE
61,R1,2025-11-22 02:00:00,2025-11-22 02:02:46.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1",BGP_FLAP
1322,R8,2025-11-22 11:30:00,2025-11-22 11:34:53.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %BGP-5-NBRUP: BGP adjacency established successfully,CONFIG_ERROR
558,R3,2025-11-22 09:45:00,2025-11-22 09:47:18.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %OAM-3-LOST: Loss of signal on port Gi0/1,BGP_FLAP
269,R10,2025-11-22 08:40:00,2025-11-22 08:42:58.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,CONFIG_ERROR
437,R2,2025-11-22 11:55:00,2025-11-22 11:56:51.133574,%SSH-5-FAIL: Failed login attempt for user root %LINK-3-UPDOWN: Interface Gi0/1 is down,AUTH_FAILURE
864,R5,2025-11-22 09:50:00,2025-11-22 09:53:37.133574,%AUTH-3-FAIL: Authentication failed for user admin %OAM-3-LOST: Loss of signal on port Gi0/1 %LINK-3-UPDOWN: Interface Gi0/1 is down %PARSER-4-BADCMD: Bad command detected in config file %SYS-4-CONFIG: Rollback initiated due to config inconsistency,LINK_DOWN
854,R5,2025-11-22 08:05:00,2025-11-22 08:05:39.133574,%SYS-5-LOGGING: System logging restarted %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,NORMAL
225,R10,2025-11-22 01:20:00,2025-11-22 01:24:26.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %LINK-3-UPDOWN: Interface Gi0/1 is down,CPU_SPIKE
855,R5,2025-11-22 08:15:00,2025-11-22 08:17:07.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,CONFIG_ERROR
179,R10,2025-11-21 19:40:00,2025-11-21 19:44:16.133574,"%RADIUS-4-ERROR: RADIUS server timeout %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %OAM-3-LOST: Loss of signal on port Gi0/1 %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %PARSER-4-BADCMD: Bad command detected in config file %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
1084,R7,2025-11-21 19:00:00,2025-11-21 19:04:29.133574,"%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %LINK-3-UPDOWN: Interface Gi0/1 is down %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1",BGP_FLAP
800,R5,2025-11-21 23:00:00,2025-11-21 23:04:34.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %SYS-5-LOGGING: System logging restarted %AUTH-3-FAIL: Authentication failed for user admin,BGP_FLAP
234,R10,2025-11-22 02:50:00,2025-11-22 02:54:04.133574,%SYS-5-LOGGING: System logging restarted %AAA-5-NO_ATTR: Missing AAA attributes in request %SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
1097,R7,2025-11-21 21:15:00,2025-11-21 21:18:56.133574,%PARSER-4-BADCMD: Bad command detected in config file %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CONFIG_ERROR
1122,R7,2025-11-22 01:05:00,2025-11-22 01:05:40.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,LINK_DOWN
598,R4,2025-11-21 16:05:00,2025-11-21 16:09:26.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %SYS-4-CONFIG: Rollback initiated due to config inconsistency %PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
1356,R9,2025-11-21 15:45:00,2025-11-21 15:49:21.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %PLATFORM-3-CPUHIGH: CPU utilization above 95% %SYS-4-CONFIG: Rollback initiated due to config inconsistency",LINK_DOWN
1178,R7,2025-11-22 10:50:00,2025-11-22 10:51:40.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %CONFIG-3-ERROR: Failed to apply running-config changes,CPU_SPIKE
1395,R9,2025-11-21 22:10:00,2025-11-21 22:14:10.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %RADIUS-4-ERROR: RADIUS server timeout %PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
1405,R9,2025-11-21 23:55:00,2025-11-21 23:59:36.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %BGP-5-NBRUP: BGP adjacency established successfully,LINK_DOWN
447,R2,2025-11-22 13:25:00,2025-11-22 13:27:08.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected",BGP_FLAP
328,R2,2025-11-21 19:30:00,2025-11-21 19:33:30.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,CONFIG_ERROR
47,R1,2025-11-22 00:10:00,2025-11-22 00:13:21.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
1456,R9,2025-11-22 07:30:00,2025-11-22 07:34:18.133574,%AAA-5-NO_ATTR: Missing AAA attributes in request %PLATFORM-3-CPUHIGH: CPU utilization above 95% %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,AUTH_FAILURE
1326,R8,2025-11-22 12:00:00,2025-11-22 12:04:44.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %PARSER-4-BADCMD: Bad command detected in config file %OAM-3-LOST: Loss of signal on port Gi0/1,CPU_SPIKE
1424,R9,2025-11-22 03:10:00,2025-11-22 03:13:28.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
1036,R6,2025-11-22 12:05:00,2025-11-22 12:09:08.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %LINK-3-UPDOWN: Interface Gi0/1 is down,BGP_FLAP
451,R2,2025-11-22 14:10:00,2025-11-22 14:12:54.133574,"%BGP-5-NBRUP: BGP adjacency established successfully %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",NORMAL
134,R1,2025-11-22 12:35:00,2025-11-22 12:37:10.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CONFIG_ERROR
549,R3,2025-11-22 07:50:00,2025-11-22 07:52:46.133574,%AUTH-3-FAIL: Authentication failed for user admin %LINK-3-UPDOWN: Interface Gi0/1 is down,AUTH_FAILURE
906,R6,2025-11-21 16:10:00,2025-11-21 16:14:34.133574,%AUTH-3-FAIL: Authentication failed for user admin %PLATFORM-3-CPUHIGH: CPU utilization above 95%,AUTH_FAILURE
440,R2,2025-11-22 12:15:00,2025-11-22 12:17:10.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %RADIUS-4-ERROR: RADIUS server timeout,NORMAL
957,R6,2025-11-21 23:25:00,2025-11-21 23:29:38.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %AUTH-3-FAIL: Authentication failed for user admin,LINK_DOWN
345,R2,2025-11-21 21:50:00,2025-11-21 21:54:35.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
456,R3,2025-11-21 15:10:00,2025-11-21 15:13:23.133574,%RADIUS-4-ERROR: RADIUS server timeout %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,AUTH_FAILURE
40,R1,2025-11-21 22:55:00,2025-11-21 22:59:38.133574,%SYS-5-LOGGING: System logging restarted %PARSER-4-BADCMD: Bad command detected in config file %PARSER-4-BADCMD: Bad command detected in config file %SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CONFIG_ERROR
1183,R7,2025-11-22 11:40:00,2025-11-22 11:43:00.133574,%AUTH-3-FAIL: Authentication failed for user admin %CONFIG-3-ERROR: Failed to apply running-config changes %SYS-4-RESCHED: High CPU caused delayed process scheduling,AUTH_FAILURE
463,R3,2025-11-21 16:25:00,2025-11-21 16:28:58.133574,%RADIUS-4-ERROR: RADIUS server timeout %PARSER-4-BADCMD: Bad command detected in config file,AUTH_FAILURE
273,R10,2025-11-22 09:15:00,2025-11-22 09:16:52.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %PARSER-4-BADCMD: Bad command detected in config file",BGP_FLAP
965,R6,2025-11-22 01:10:00,2025-11-22 01:14:40.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %SSH-5-FAIL: Failed login attempt for user root,BGP_FLAP
870,R5,2025-11-22 10:25:00,2025-11-22 10:27:59.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %SYS-5-LOGGING: System logging restarted,CPU_SPIKE
60,R1,2025-11-22 01:50:00,2025-11-22 01:53:11.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
1358,R9,2025-11-21 16:00:00,2025-11-21 16:03:52.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %AAA-5-NO_ATTR: Missing AAA attributes in request,BGP_FLAP
80,R1,2025-11-22 04:30:00,2025-11-22 04:34:08.133574,"%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
1124,R7,2025-11-22 01:30:00,2025-11-22 01:34:46.133574,%BGP-5-NBRUP: BGP adjacency established successfully %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,NORMAL
1458,R9,2025-11-22 07:45:00,2025-11-22 07:49:04.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %BGP-5-NBRUP: BGP adjacency established successfully,LINK_DOWN
611,R4,2025-11-21 18:05:00,2025-11-21 18:09:59.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %PARSER-4-BADCMD: Bad command detected in config file,CPU_SPIKE
