incident_id,device,window_start,window_end,text,fault_class
753,R5,2025-11-21 16:00:00,2025-11-21 16:03:10.133574,"%SYS-4-RESCHED: High CPU caused delayed process scheduling %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle",BGP_FLAP
754,R5,2025-11-21 16:10:00,2025-11-21 16:13:52.133574,%BGP-5-NBRUP: BGP adjacency established successfully %OAM-3-LOST: Loss of signal on port Gi0/1 %AAA-5-NO_ATTR: Missing AAA attributes in request,NORMAL
755,R5,2025-11-21 16:20:00,2025-11-21 16:24:22.133574,%AUTH-3-FAIL: Authentication failed for user admin %PARSER-4-BADCMD: Bad command detected in config file %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,AUTH_FAILURE
756,R5,2025-11-21 16:25:00,2025-11-21 16:29:31.133574,%AUTH-3-FAIL: Authentication failed for user admin %RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
757,R5,2025-11-21 16:30:00,2025-11-21 16:34:14.133574,%AAA-5-NO_ATTR: Missing AAA attributes in request %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,AUTH_FAILURE
758,R5,2025-11-21 16:40:00,2025-11-21 16:41:15.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %AUTH-3-FAIL: Authentication failed for user admin,LINK_DOWN
759,R5,2025-11-21 16:50:00,2025-11-21 16:52:24.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %SYS-3-CPUHOG: Task Scheduler detected CPU hog process",BGP_FLAP
760,R5,2025-11-21 16:55:00,2025-11-21 16:58:37.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %LINK-3-UPDOWN: Interface Gi0/1 is down,CPU_SPIKE
761,R5,2025-11-21 17:00:00,2025-11-21 17:04:41.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %BGP-5-NBRUP: BGP adjacency established successfully %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,LINK_DOWN
762,R5,2025-11-21 17:05:00,2025-11-21 17:09:33.133574,%RADIUS-4-ERROR: RADIUS server timeout %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,AUTH_FAILURE
763,R5,2025-11-21 17:10:00,2025-11-21 17:13:08.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %SYS-4-RESCHED: High CPU caused delayed process scheduling %OAM-3-LOST: Loss of signal on port Gi0/1 %CONFIG-3-ERROR: Failed to apply running-config changes %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,CPU_SPIKE
764,R5,2025-11-21 17:15:00,2025-11-21 17:19:12.133574,"%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",CPU_SPIKE
765,R5,2025-11-21 17:55:00,2025-11-21 17:58:56.133574,"%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",CPU_SPIKE
766,R5,2025-11-21 18:00:00,2025-11-21 18:03:40.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %PLATFORM-3-CPUHIGH: CPU utilization above 95%,BGP_FLAP
767,R5,2025-11-21 18:05:00,2025-11-21 18:08:27.133574,%SSH-5-FAIL: Failed login attempt for user root %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
768,R5,2025-11-21 18:10:00,2025-11-21 18:11:39.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
769,R5,2025-11-21 18:15:00,2025-11-21 18:18:19.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %AAA-5-NO_ATTR: Missing AAA attributes in request,CPU_SPIKE
770,R5,2025-11-21 18:20:00,2025-11-21 18:23:45.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %OAM-3-LOST: Loss of signal on port Gi0/1",LINK_DOWN
771,R5,2025-11-21 18:25:00,2025-11-21 18:28:26.133574,"%SSH-5-FAIL: Failed login attempt for user root %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %SSH-5-FAIL: Failed login attempt for user root",AUTH_FAILURE
772,R5,2025-11-21 18:30:00,2025-11-21 18:34:01.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %SYS-4-RESCHED: High CPU caused delayed process scheduling %SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
773,R5,2025-11-21 18:35:00,2025-11-21 18:39:05.133574,"%SSH-5-FAIL: Failed login attempt for user root %PLATFORM-3-CPUHIGH: CPU utilization above 95% %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",AUTH_FAILURE
774,R5,2025-11-21 18:45:00,2025-11-21 18:49:52.133574,%SYS-5-RELOAD: Reload requested by admin %RADIUS-4-ERROR: RADIUS server timeout %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,NORMAL
775,R5,2025-11-21 18:50:00,2025-11-21 18:54:52.133574,%RADIUS-4-ERROR: RADIUS server timeout %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,AUTH_FAILURE
776,R5,2025-11-21 19:20:00,2025-11-21 19:23:37.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %SYS-4-CONFIG: Rollback initiated due to config inconsistency %OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
777,R5,2025-11-21 19:30:00,2025-11-21 19:34:32.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %BGP-5-NBRUP: BGP adjacency established successfully,BGP_FLAP
778,R5,2025-11-21 19:35:00,2025-11-21 19:39:28.133574,"%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %SYS-5-LOGGING: System logging restarted %BGP-5-NBRUP: BGP adjacency established successfully",BGP_FLAP
779,R5,2025-11-21 19:40:00,2025-11-21 19:44:49.133574,%SSH-5-FAIL: Failed login attempt for user root %AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
780,R5,2025-11-21 19:45:00,2025-11-21 19:47:18.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %SYS-5-RELOAD: Reload requested by admin,NORMAL
781,R5,2025-11-21 19:50:00,2025-11-21 19:53:59.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,NORMAL
782,R5,2025-11-21 20:10:00,2025-11-21 20:12:11.133574,%SYS-5-RELOAD: Reload requested by admin %PARSER-4-BADCMD: Bad command detected in config file,NORMAL
783,R5,2025-11-21 20:15:00,2025-11-21 20:19:07.133574,%BGP-5-NBRUP: BGP adjacency established successfully %SYS-4-RESCHED: High CPU caused delayed process scheduling %AAA-5-NO_ATTR: Missing AAA attributes in request,NORMAL
784,R5,2025-11-21 20:20:00,2025-11-21 20:24:55.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %BGP-5-NBRUP: BGP adjacency established successfully %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %SSH-5-FAIL: Failed login attempt for user root,NORMAL
785,R5,2025-11-21 20:30:00,2025-11-21 20:34:46.133574,%SYS-5-RELOAD: Reload requested by admin %BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
786,R5,2025-11-21 21:00:00,2025-11-21 21:04:37.133574,%PARSER-4-BADCMD: Bad command detected in config file %RADIUS-4-ERROR: RADIUS server timeout,CONFIG_ERROR
787,R5,2025-11-21 21:10:00,2025-11-21 21:14:39.133574,"%BGP-5-NBRUP: BGP adjacency established successfully %SYS-4-CONFIG: Rollback initiated due to config inconsistency %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",NORMAL
788,R5,2025-11-21 21:15:00,2025-11-21 21:18:57.133574,%RADIUS-4-ERROR: RADIUS server timeout %PLATFORM-3-CPUHIGH: CPU utilization above 95%,AUTH_FAILURE
789,R5,2025-11-21 21:25:00,2025-11-21 21:27:33.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %AAA-5-NO_ATTR: Missing AAA attributes in request,BGP_FLAP
790,R5,2025-11-21 21:30:00,2025-11-21 21:34:24.133574,%SSH-5-FAIL: Failed login attempt for user root %PLATFORM-3-CPUHIGH: CPU utilization above 95%,AUTH_FAILURE
791,R5,2025-11-21 21:35:00,2025-11-21 21:39:48.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CONFIG_ERROR
792,R5,2025-11-21 21:50:00,2025-11-21 21:54:21.133574,%AUTH-3-FAIL: Authentication failed for user admin %LINK-3-UPDOWN: Interface Gi0/1 is down %SYS-4-CONFIG: Rollback initiated due to config inconsistency,AUTH_FAILURE
793,R5,2025-11-21 21:55:00,2025-11-21 21:57:22.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
794,R5,2025-11-21 22:00:00,2025-11-21 22:02:30.133574,%SYS-5-RELOAD: Reload requested by admin %LINK-3-UPDOWN: Interface Gi0/1 is down %PARSER-4-BADCMD: Bad command detected in config file,NORMAL
795,R5,2025-11-21 22:10:00,2025-11-21 22:11:15.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %PLATFORM-3-CPUHIGH: CPU utilization above 95%,LINK_DOWN
796,R5,2025-11-21 22:15:00,2025-11-21 22:19:53.133574,%PARSER-4-BADCMD: Bad command detected in config file %LINK-3-UPDOWN: Interface Gi0/1 is down,CONFIG_ERROR
797,R5,2025-11-21 22:20:00,2025-11-21 22:24:52.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %AUTH-3-FAIL: Authentication failed for user admin %AAA-5-NO_ATTR: Missing AAA attributes in request %RADIUS-4-ERROR: RADIUS server timeout %SYS-5-LOGGING: System logging restarted",AUTH_FAILURE
798,R5,2025-11-21 22:45:00,2025-11-21 22:48:18.133574,%SSH-5-FAIL: Failed login attempt for user root %SYS-5-LOGGING: System logging restarted %LINK-3-UPDOWN: Interface Gi0/1 is down,AUTH_FAILURE
799,R5,2025-11-21 22:55:00,2025-11-21 22:58:40.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %AAA-5-NO_ATTR: Missing AAA attributes in request,CONFIG_ERROR
800,R5,2025-11-21 23:00:00,2025-11-21 23:04:34.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %SYS-5-LOGGING: System logging restarted %AUTH-3-FAIL: Authentication failed for user admin,BGP_FLAP
801,R5,2025-11-21 23:05:00,2025-11-21 23:09:25.133574,"%RADIUS-4-ERROR: RADIUS server timeout %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",AUTH_FAILURE
802,R5,2025-11-21 23:10:00,2025-11-21 23:13:19.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,LINK_DOWN
803,R5,2025-11-21 23:15:00,2025-11-21 23:19:23.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %SYS-4-RESCHED: High CPU caused delayed process scheduling,LINK_DOWN
804,R5,2025-11-21 23:20:00,2025-11-21 23:24:17.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %PARSER-4-BADCMD: Bad command detected in config file %SYS-5-RELOAD: Reload requested by admin %RADIUS-4-ERROR: RADIUS server timeout %PLATFORM-3-CPUHIGH: CPU utilization above 95%,BGP_FLAP
805,R5,2025-11-21 23:30:00,2025-11-21 23:33:33.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
806,R5,2025-11-21 23:35:00,2025-11-21 23:39:30.133574,%AUTH-3-FAIL: Authentication failed for user admin %SYS-5-RELOAD: Reload requested by admin,AUTH_FAILURE
807,R5,2025-11-21 23:45:00,2025-11-21 23:49:25.133574,%RADIUS-4-ERROR: RADIUS server timeout %SSH-5-FAIL: Failed login attempt for user root %SYS-4-RESCHED: High CPU caused delayed process scheduling %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,AUTH_FAILURE
808,R5,2025-11-22 00:05:00,2025-11-22 00:07:27.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
809,R5,2025-11-22 00:10:00,2025-11-22 00:14:28.133574,%PARSER-4-BADCMD: Bad command detected in config file %SYS-5-RELOAD: Reload requested by admin,CONFIG_ERROR
810,R5,2025-11-22 00:15:00,2025-11-22 00:18:56.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
811,R5,2025-11-22 00:45:00,2025-11-22 00:49:15.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %PARSER-4-BADCMD: Bad command detected in config file %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
812,R5,2025-11-22 00:50:00,2025-11-22 00:54:51.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
813,R5,2025-11-22 01:00:00,2025-11-22 01:03:45.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %PARSER-4-BADCMD: Bad command detected in config file %CONFIG-3-ERROR: Failed to apply running-config changes %PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
814,R5,2025-11-22 01:10:00,2025-11-22 01:14:17.133574,%SYS-5-RELOAD: Reload requested by admin %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
815,R5,2025-11-22 01:20:00,2025-11-22 01:20:28.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
816,R5,2025-11-22 01:40:00,2025-11-22 01:44:51.133574,%PARSER-4-BADCMD: Bad command detected in config file %OAM-3-LOST: Loss of signal on port Gi0/1 %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CONFIG_ERROR
817,R5,2025-11-22 01:45:00,2025-11-22 01:48:19.133574,%SYS-5-LOGGING: System logging restarted %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %AAA-5-NO_ATTR: Missing AAA attributes in request %SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
818,R5,2025-11-22 01:50:00,2025-11-22 01:52:28.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %PLATFORM-3-CPUHIGH: CPU utilization above 95%",LINK_DOWN
819,R5,2025-11-22 02:00:00,2025-11-22 02:04:43.133574,"%OAM-3-LOST: Loss of signal on port Gi0/1 %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %SYS-3-CPUHOG: Task Scheduler detected CPU hog process",LINK_DOWN
820,R5,2025-11-22 02:05:00,2025-11-22 02:08:19.133574,"%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",CPU_SPIKE
821,R5,2025-11-22 02:15:00,2025-11-22 02:19:50.133574,"%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
822,R5,2025-11-22 02:20:00,2025-11-22 02:24:24.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %OAM-3-LOST: Loss of signal on port Gi0/1 %PARSER-4-BADCMD: Bad command detected in config file",LINK_DOWN
823,R5,2025-11-22 02:25:00,2025-11-22 02:29:05.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %AUTH-3-FAIL: Authentication failed for user admin,CPU_SPIKE
824,R5,2025-11-22 02:50:00,2025-11-22 02:54:22.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",BGP_FLAP
825,R5,2025-11-22 03:05:00,2025-11-22 03:07:09.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %SYS-4-RESCHED: High CPU caused delayed process scheduling %BGP-5-NBRUP: BGP adjacency established successfully,CPU_SPIKE
826,R5,2025-11-22 03:30:00,2025-11-22 03:32:41.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %LINK-3-UPDOWN: Interface Gi0/1 is down %PARSER-4-BADCMD: Bad command detected in config file %BGP-5-NBRUP: BGP adjacency established successfully,CPU_SPIKE
827,R5,2025-11-22 03:35:00,2025-11-22 03:39:28.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %RADIUS-4-ERROR: RADIUS server timeout %AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
828,R5,2025-11-22 03:45:00,2025-11-22 03:47:12.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %CONFIG-3-ERROR: Failed to apply running-config changes %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
829,R5,2025-11-22 03:50:00,2025-11-22 03:54:25.133574,%SYS-5-LOGGING: System logging restarted %AAA-5-NO_ATTR: Missing AAA attributes in request,NORMAL
830,R5,2025-11-22 03:55:00,2025-11-22 03:59:44.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %SYS-5-RELOAD: Reload requested by admin %LINK-3-UPDOWN: Interface Gi0/1 is down %OAM-3-LOST: Loss of signal on port Gi0/1",LINK_DOWN
831,R5,2025-11-22 04:10:00,2025-11-22 04:13:34.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %AAA-5-NO_ATTR: Missing AAA attributes in request,CPU_SPIKE
832,R5,2025-11-22 04:15:00,2025-11-22 04:18:46.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %SYS-5-RELOAD: Reload requested by admin %AUTH-3-FAIL: Authentication failed for user admin,CPU_SPIKE
833,R5,2025-11-22 04:20:00,2025-11-22 04:24:05.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %BGP-5-NBRUP: BGP adjacency established successfully",LINK_DOWN
834,R5,2025-11-22 04:30:00,2025-11-22 04:34:39.133574,%SYS-5-RELOAD: Reload requested by admin %PARSER-4-BADCMD: Bad command detected in config file,NORMAL
835,R5,2025-11-22 04:40:00,2025-11-22 04:44:30.133574,%PARSER-4-BADCMD: Bad command detected in config file %PLATFORM-3-CPUHIGH: CPU utilization above 95% %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,CONFIG_ERROR
836,R5,2025-11-22 05:10:00,2025-11-22 05:11:07.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %RADIUS-4-ERROR: RADIUS server timeout",LINK_DOWN
837,R5,2025-11-22 05:25:00,2025-11-22 05:29:39.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %AAA-5-NO_ATTR: Missing AAA attributes in request",LINK_DOWN
838,R5,2025-11-22 05:35:00,2025-11-22 05:39:24.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,BGP_FLAP
839,R5,2025-11-22 05:45:00,2025-11-22 05:48:54.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %PLATFORM-3-CPUHIGH: CPU utilization above 95%,NORMAL
840,R5,2025-11-22 06:15:00,2025-11-22 06:17:41.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
841,R5,2025-11-22 06:25:00,2025-11-22 06:29:21.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %LINK-3-UPDOWN: Interface Gi0/1 is down %CONFIG-3-ERROR: Failed to apply running-config changes,NORMAL
842,R5,2025-11-22 06:30:00,2025-11-22 06:31:30.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %SYS-4-CONFIG: Rollback initiated due to config inconsistency,LINK_DOWN
843,R5,2025-11-22 06:35:00,2025-11-22 06:37:12.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,CPU_SPIKE
844,R5,2025-11-22 06:40:00,2025-11-22 06:44:56.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %AUTH-3-FAIL: Authentication failed for user admin",LINK_DOWN
845,R5,2025-11-22 06:45:00,2025-11-22 06:47:21.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CPU_SPIKE
846,R5,2025-11-22 07:00:00,2025-11-22 07:01:38.133574,%PARSER-4-BADCMD: Bad command detected in config file %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CONFIG_ERROR
847,R5,2025-11-22 07:05:00,2025-11-22 07:07:45.133574,%RADIUS-4-ERROR: RADIUS server timeout %CONFIG-3-ERROR: Failed to apply running-config changes %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,AUTH_FAILURE
848,R5,2025-11-22 07:25:00,2025-11-22 07:29:50.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CPU_SPIKE
849,R5,2025-11-22 07:30:00,2025-11-22 07:33:15.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %RADIUS-4-ERROR: RADIUS server timeout,BGP_FLAP
850,R5,2025-11-22 07:35:00,2025-11-22 07:39:59.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %OAM-3-LOST: Loss of signal on port Gi0/1,BGP_FLAP
851,R5,2025-11-22 07:40:00,2025-11-22 07:44:21.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,BGP_FLAP
852,R5,2025-11-22 07:50:00,2025-11-22 07:54:41.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %OAM-3-LOST: Loss of signal on port Gi0/1 %BGP-5-NBRUP: BGP adjacency established successfully %PLATFORM-3-CPUHIGH: CPU utilization above 95%,BGP_FLAP
853,R5,2025-11-22 07:55:00,2025-11-22 07:57:59.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %RADIUS-4-ERROR: RADIUS server timeout,CPU_SPIKE
854,R5,2025-11-22 08:05:00,2025-11-22 08:05:39.133574,%SYS-5-LOGGING: System logging restarted %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,NORMAL
855,R5,2025-11-22 08:15:00,2025-11-22 08:17:07.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,CONFIG_ERROR
856,R5,2025-11-22 08:35:00,2025-11-22 08:39:06.133574,%AUTH-3-FAIL: Authentication failed for user admin %PLATFORM-3-CPUHIGH: CPU utilization above 95%,AUTH_FAILURE
857,R5,2025-11-22 08:50:00,2025-11-22 08:53:18.133574,%PARSER-4-BADCMD: Bad command detected in config file %AUTH-3-FAIL: Authentication failed for user admin %SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
858,R5,2025-11-22 09:05:00,2025-11-22 09:07:16.133574,%SSH-5-FAIL: Failed login attempt for user root %OAM-3-LOST: Loss of signal on port Gi0/1,AUTH_FAILURE
859,R5,2025-11-22 09:10:00,2025-11-22 09:12:26.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %AUTH-3-FAIL: Authentication failed for user admin,CONFIG_ERROR
860,R5,2025-11-22 09:20:00,2025-11-22 09:24:53.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %SSH-5-FAIL: Failed login attempt for user root,BGP_FLAP
861,R5,2025-11-22 09:35:00,2025-11-22 09:36:30.133574,%BGP-5-NBRUP: BGP adjacency established successfully %SSH-5-FAIL: Failed login attempt for user root,NORMAL
862,R5,2025-11-22 09:40:00,2025-11-22 09:43:34.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %SSH-5-FAIL: Failed login attempt for user root %AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
863,R5,2025-11-22 09:45:00,2025-11-22 09:49:42.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %LINK-3-UPDOWN: Interface Gi0/1 is down %SYS-5-LOGGING: System logging restarted,CPU_SPIKE
864,R5,2025-11-22 09:50:00,2025-11-22 09:53:37.133574,%AUTH-3-FAIL: Authentication failed for user admin %OAM-3-LOST: Loss of signal on port Gi0/1 %LINK-3-UPDOWN: Interface Gi0/1 is down %PARSER-4-BADCMD: Bad command detected in config file %SYS-4-CONFIG: Rollback initiated due to config inconsistency,LINK_DOWN
865,R5,2025-11-22 10:00:00,2025-11-22 10:03:03.133574,%AUTH-3-FAIL: Authentication failed for user admin %BGP-5-NBRUP: BGP adjacency established successfully %BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
866,R5,2025-11-22 10:05:00,2025-11-22 10:08:10.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %CONFIG-3-ERROR: Failed to apply running-config changes,CPU_SPIKE
867,R5,2025-11-22 10:10:00,2025-11-22 10:12:54.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,CONFIG_ERROR
868,R5,2025-11-22 10:15:00,2025-11-22 10:19:04.133574,%SYS-5-RELOAD: Reload requested by admin %BGP-5-NBRUP: BGP adjacency established successfully %SYS-4-CONFIG: Rollback initiated due to config inconsistency,NORMAL
869,R5,2025-11-22 10:20:00,2025-11-22 10:21:48.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %PARSER-4-BADCMD: Bad command detected in config file,BGP_FLAP
870,R5,2025-11-22 10:25:00,2025-11-22 10:27:59.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %SYS-5-LOGGING: System logging restarted,CPU_SPIKE
871,R5,2025-11-22 10:40:00,2025-11-22 10:41:57.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %AUTH-3-FAIL: Authentication failed for user admin,CPU_SPIKE
872,R5,2025-11-22 10:45:00,2025-11-22 10:48:02.133574,"%AUTH-3-FAIL: Authentication failed for user admin %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",AUTH_FAILURE
